GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Customs and other import duties (1151E),Mining,Autre taxes douanières,Direction du Trésor et de la Comptabilité Publique (DGTCP),"373,911,050.30",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Autre taxes douanières,Direction du Trésor et de la Comptabilité Publique (DGTCP),"149,877",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (Activités minières),Direction du Trésor et de la Comptabilité Publique (DGTCP),"145,034,999",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (Activités minières),Direction du Trésor et de la Comptabilité Publique (DGTCP),"5,505,000.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,BIC ( y compris les acomptes provisionnels) (Mines),Direction du Trésor et de la Comptabilité Publique (DGTCP),"2,139,205,908",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,BIC ( y compris les acomptes provisionnels) (Mines),Direction du Trésor et de la Comptabilité Publique (DGTCP),"1,386,450,394",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Bonuses (1415E2),Oil & Gas,Bonus de signature,Direction du Trésor et de la Comptabilité Publique (DGTCP),"8,201,800,000.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Oil & Gas,Commission Environnementale,Direction du Trésor et de la Comptabilité Publique (DGTCP),"463,580,000.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Contributions au Fonds de Formation (Contribution administrative),Direction du Trésor et de la Comptabilité Publique (DGTCP),"917,700,750",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Droits Fiscal à l'importation (DFI),Direction du Trésor et de la Comptabilité Publique (DGTCP),"2,152,186,418.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Droits Fiscal à l'importation (DFI),Direction du Trésor et de la Comptabilité Publique (DGTCP),"7,131,247.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt minimum forfaitaire (IMF),Direction du Trésor et de la Comptabilité Publique (DGTCP),"4,217,694,937.61",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt minimum forfaitaire (IMF),Direction du Trésor et de la Comptabilité Publique (DGTCP),"24,614,130.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt minimum forfaitaire (IMF),Direction du Trésor et de la Comptabilité Publique (DGTCP),"1,353,823.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Taxes on property (113E),Mining,Impôt sur le Revenu des Capitaux Mobiliers (IRCM),Direction du Trésor et de la Comptabilité Publique (DGTCP),"390,525,322.48",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu Foncier (IRF),Direction du Trésor et de la Comptabilité Publique (DGTCP),"43,539,524.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le Revenu Foncier (IRF),Direction du Trésor et de la Comptabilité Publique (DGTCP),"5,551,735.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction du Trésor et de la Comptabilité Publique (DGTCP),"1,147,787,778.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Mining,Prime intéressement DGI,Direction du Trésor et de la Comptabilité Publique (DGTCP),"1,555,162,689.00",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Delivered/paid directly to government (1415E31),Oil & Gas,Profit Oil Etat - Puissance Publique,Direction du Trésor et de la Comptabilité Publique (DGTCP),"4,499,473,714",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Redevance annuelle unique (Montant brut),Direction du Trésor et de la Comptabilité Publique (DGTCP),"12,488,011,086",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Redevance d'exploitation,Direction du Trésor et de la Comptabilité Publique (DGTCP),"5,354,551,681",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Redevance Superficiaire,Direction du Trésor et de la Comptabilité Publique (DGTCP),"260,450,000",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevances Superficiaires,Direction du Trésor et de la Comptabilité Publique (DGTCP),"125,257,534",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Régime Spécial d’Imposition,Direction du Trésor et de la Comptabilité Publique (DGTCP),"5,402,832,128",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Régime Spécial d’Imposition,Direction du Trésor et de la Comptabilité Publique (DGTCP),"40,422,254",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Régime Spécial d’Imposition,Direction du Trésor et de la Comptabilité Publique (DGTCP),"20,368,520",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Retenues à la source (hors retenues sur salaires),Direction du Trésor et de la Comptabilité Publique (DGTCP),"4,709,119,931",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Taxe Rémunératoire,Direction du Trésor et de la Comptabilité Publique (DGTCP),"41,466,000",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA - INT,Direction du Trésor et de la Comptabilité Publique (DGTCP),"104,539,087",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA -EXT,Direction du Trésor et de la Comptabilité Publique (DGTCP),"12,403,291,887",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA -EXT,Direction du Trésor et de la Comptabilité Publique (DGTCP),"2,894,587",MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Profit-Oil Etat-Puissance Publique - Pétrole (bbl),Société Mauritanienne des Hydrocarbures et du Patrimoine Minier (SMHPM),,MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Profit-Oil et Cost-Oil Etat-Associé - Pétrole (bbl),Société Mauritanienne des Hydrocarbures et du Patrimoine Minier (SMHPM),,MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Crédit de TVA imputé sur la Redevance Unique (en signe-),Direction du Trésor et de la Comptabilité Publique (DGTCP),,MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Mining,Remboursements (en signe -),Direction du Trésor et de la Comptabilité Publique (DGTCP),,MRO,Mauritania,MRT,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho adicional sobre minería,Servicio de Administración Tributaria,"39,107,730.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho especial sobre minería,Servicio de Administración Tributaria,"3,649,572,056",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho extraordinario sobre minería,Servicio de Administración Tributaria,"611,418,204",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Derecho sobre minería,Servicio de Administración Tributaria,"2,524,800,000.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto sobre la Renta (ISR),Servicio de Administración Tributaria,"28,805,600,000",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Bonuses (1415E2),Oil & Gas,Bono a la Firma,Fondo Mexicano del Petróleo,"3,367,802,653",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil & Gas,Cuota Contractual,Fondo Mexicano del Petróleo,"248,758,485.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Derecho de Exploración,Fondo Mexicano del Petróleo,"980,859,419.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Derecho de Extracción,Fondo Mexicano del Petróleo,"58,686,964,086",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Delivered/paid directly to government (1415E31),Oil & Gas,Derecho por la Utilidad Compartida,Fondo Mexicano del Petróleo,"375,095,256,703.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil & Gas,Impuesto por la Actividad de Exploración y Extracción de Hidrocarburos (IAEEH),Servicio de Administración Tributaria,"4,329,592,462.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto sobre la Renta (ISR),Servicio de Administración Tributaria,"-5,540,600,000.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
From state-owned enterprises (1412E1),Oil & Gas,Participación del Estado,Fondo Mexicano del Petróleo,"40,990,979.00",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Oil & Gas,Impuestos a las utilidades de actividades extractivas,Non-disaggregated revenue flows,,MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Regalía Adicional,Fondo Mexicano del Petróleo,"594,324,642.65",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Regalía Base,Fondo Mexicano del Petróleo,"42,540,648.53",MXN,Mexico,MEX,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho adicional sobre minería,Servicio de Administración Tributaria,"10,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho especial sobre minería,Servicio de Administración Tributaria,"4,185,000,000",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Derecho extraordinario sobre minería,Servicio de Administración Tributaria,"625,000,000",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Derecho sobre minería,Servicio de Administración Tributaria,"2,646,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto sobre la Renta (ISR),Servicio de Administración Tributaria,"33,977,000,000",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Oil & Gas,Bono a la Firma,Fondo Mexicano del Petróleo,"13,168,000,000",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Cuota Contractual,Fondo Mexicano del Petróleo,"994,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Derecho de Exploración,Fondo Mexicano del Petróleo,"1,027,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Derecho de Extracción,Fondo Mexicano del Petróleo,"82,910,000,000",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Delivered/paid directly to government (1415E31),Oil & Gas,Derecho por la Utilidad Compartida,Fondo Mexicano del Petróleo,"442,894,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Impuesto por la Actividad de Exploración y Extracción de Hidrocarburos (IAEEH),Servicio de Administración Tributaria,"5,470,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto sobre la Renta (ISR),Servicio de Administración Tributaria,"-200,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
From state-owned enterprises (1412E1),Oil & Gas,Participación del Estado,Fondo Mexicano del Petróleo,"5,232,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Oil & Gas,Impuestos a las utilidades de actividades extractivas,Non-disaggregated revenue flows,,MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Regalía Adicional,Fondo Mexicano del Petróleo,"1,895,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Regalía Base,Fondo Mexicano del Petróleo,"555,000,000.00",MXN,Mexico,MEX,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Fee and extra charges for exploitation of mineral resources,General Department of Taxation,"1,012,490,759,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate income tax,General Department of Taxation,"648,743,890,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Petroleum income per Government according to Product sharing agreement,Mineral Resources and Petroleum Authority,"222,514,737,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Mining,Social and health insurance charges paid from entity,General Agency for Health and Social Insurance,"205,917,599,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Value Added Tax (Customs),Mongolian Customs General Administration,"116,610,087,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Value Added Tax (paid to MTA),General Department of Taxation,"106,235,537,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Customs service fee,Mongolian Customs General Administration,"69,347,798,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
From state-owned enterprises (1412E1),Mining,Dividend on Local State Property,Local administrative,"64,790,925,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Customs tax,Mongolian Customs General Administration,"61,432,774,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Other,Other,"43,336,651,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Fee for water use,Local governor department,"41,200,259,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Fee for air pollution,General Department of Taxation,"40,080,143,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
From state-owned enterprises (1412E1),Mining,Dividend on State Property,Government agency for policy coordination on state property,"35,287,247,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Royalty,Mineral Resources and Petroleum Authority,"33,486,815,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Real estate tax,Local governor department,"27,259,278,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,License fee for exploitation and exploration of mineral resources,Mineral Resources and Petroleum Authority,"20,082,375,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Mining,Monetary donation and assistance paid to state entities,State administrative body,"19,154,773,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Land fee,Local governor department,"14,764,096,000.00",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Workplace payment of foreign specialist and labour force,General Agency for Labor Welfare Services,"13,375,455,000",MNT,Mongolia,MNG,2018,1/1/2018,12/31/2018
