GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Other taxes payable by natural resource companies (116E),All sectors,"Other significant payments (> 10,000 USD)",ENVIRONMENTAL PROTECTION AUTHORITY - EPA,614553.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
"Fines, penalties, and forfeits (143E)",Agriculture,Admin. Penalties,LIBERIA REVENUE AUTHORITY (LRA),86113.43,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Agriculture,Admin.Interest,LIBERIA REVENUE AUTHORITY (LRA),28018.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Agriculture,ANNUAL VEHICLE REGISTRATION,LIBERIA REVENUE AUTHORITY (LRA),308882.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other taxes payable by natural resource companies (116E),Agriculture,Aviation development Fees,LIBERIA CIVIL AVIATION AUTHORITY (LCAA),8200.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,BIN - Other fees,LIBERIA REVENUE AUTHORITY (LRA),81640.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,BIN - Resident permit,LIBERIA REVENUE AUTHORITY (LRA),94750.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Business registration fees,LIBERIA REVENUE AUTHORITY (LRA),25265.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,Company Income Tax,LIBERIA REVENUE AUTHORITY (LRA),1482836.9,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Customs penalties and fines,LIBERIA REVENUE AUTHORITY (LRA),19480.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Customs user fees,LIBERIA REVENUE AUTHORITY (LRA),600659.75,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,Domestic goods tax,LIBERIA REVENUE AUTHORITY (LRA),12524.62,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,ECOWAS trade levy,LIBERIA REVENUE AUTHORITY (LRA),216959.13,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Agriculture,Excise tax,LIBERIA REVENUE AUTHORITY (LRA),3374.61,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Farm use in urban areas,LIBERIA REVENUE AUTHORITY (LRA),172278.15,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Farmland (outside city. town. municipal or commonwealth district),LIBERIA REVENUE AUTHORITY (LRA),39.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Fees & charges paid to NPA,NATIONAL PORT AUTHORITY (NPA),507935.66,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Fees and charges (Ministry of Agriculture),LIBERIA REVENUE AUTHORITY (LRA),15160.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Fees and charges (Ministry of Labor),LIBERIA REVENUE AUTHORITY (LRA),217700.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Fees paid to EPA,ENVIRONMENTAL PROTECTION AUTHORITY (EPA),65279.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,GST on imported goods,LIBERIA REVENUE AUTHORITY (LRA),493582.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Import duties,LIBERIA REVENUE AUTHORITY (LRA),885045.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,LBR - Domestic Incorporation filing fee,LIBERIA REVENUE AUTHORITY (LRA),790.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Local inspection Fees,LIBERIA CIVIL AVIATION AUTHORITY (LCAA),1200.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MFA - Amendment of Articles of Incorporation,LIBERIA REVENUE AUTHORITY (LRA),20.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Agriculture,Minerals License fees,LIBERIA REVENUE AUTHORITY (LRA),5000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOH - Other fees and charges (Ministry of Health and Social Welfare),LIBERIA REVENUE AUTHORITY (LRA),30.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOI - Communication - Radio Station,LIBERIA REVENUE AUTHORITY (LRA),3150.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOJ - Agency Fees,LIBERIA REVENUE AUTHORITY (LRA),2400.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOJ - Other fees and charges (Ministry of Justice),LIBERIA REVENUE AUTHORITY (LRA),1600.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOJ - Private contract security accreditation,LIBERIA REVENUE AUTHORITY (LRA),800.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,MOTORBIKE LICENSE PLATES,LIBERIA REVENUE AUTHORITY (LRA),4707.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,NFS -Fire safety inspection fee,LIBERIA REVENUE AUTHORITY (LRA),3030.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,OMA - Other fees and charges (other ministries and agencies),LIBERIA REVENUE AUTHORITY (LRA),15000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Agriculture,Other exports,LIBERIA REVENUE AUTHORITY (LRA),44875.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Agriculture,Other vehicule fees,LIBERIA REVENUE AUTHORITY (LRA),59930.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,Presumptive (small tax) (4%)(200c),LIBERIA REVENUE AUTHORITY (LRA),108.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Residential use,LIBERIA REVENUE AUTHORITY (LRA),258.45,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Rubber,LIBERIA REVENUE AUTHORITY (LRA),82.29,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,RURAL PIT for residents (200a),LIBERIA REVENUE AUTHORITY (LRA),40527.32,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,RURAL Presumptive tax (200c) for small taxpayers (4%),LIBERIA REVENUE AUTHORITY (LRA),,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,Service tax,LIBERIA REVENUE AUTHORITY (LRA),62036.26,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Agriculture,Support to higher education institutes (agriculture),LIBERIA REVENUE AUTHORITY (LRA),50000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Agriculture,Surface rental,LIBERIA REVENUE AUTHORITY (LRA),970726.15,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Agriculture,Temporary air service Permit,LIBERIA CIVIL AVIATION AUTHORITY (LCAA),1800.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,WH (non-Res.) on Interest. Dividends. Royalties. License Fees. and similar payments,LIBERIA REVENUE AUTHORITY (LRA),29428.3,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Admin. Penalties,LIBERIA REVENUE AUTHORITY (LRA),24812.43,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Admin.Interest,LIBERIA REVENUE AUTHORITY (LRA),12013.04,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Forestry,ANNUAL VEHICLE REGISTRATION,LIBERIA REVENUE AUTHORITY (LRA),41943.8,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,BIN - Other fees,LIBERIA REVENUE AUTHORITY (LRA),24730.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,BIN - Resident permit,LIBERIA REVENUE AUTHORITY (LRA),168350.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Business registration fees,LIBERIA REVENUE AUTHORITY (LRA),47140.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Chain of custody management fee (GoL SGS contract. 1.4% FoB value) (Forestry - FMCs),LIBERIA REVENUE AUTHORITY (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Forestry,Class C license (mineral mining),LIBERIA REVENUE AUTHORITY (LRA),,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Cocoa and coffee,LIBERIA REVENUE AUTHORITY (LRA),2625.01,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Company Income Tax,LIBERIA REVENUE AUTHORITY (LRA),413338.76,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Customs penalties and fines,LIBERIA REVENUE AUTHORITY (LRA),26748.17,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Customs user fees,LIBERIA REVENUE AUTHORITY (LRA),598.17,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,ECOWAS trade levy,LIBERIA REVENUE AUTHORITY (LRA),32948.27,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Forestry,Excise tax,LIBERIA REVENUE AUTHORITY (LRA),519.69,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Farm use in urban areas,LIBERIA REVENUE AUTHORITY (LRA),312.5,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Fees & charges paid to NPA,NATIONAL PORT AUTHORITY (NPA),914785.47,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Fees and charges (Forestry Development Authority),LIBERIA REVENUE AUTHORITY (LRA),12700.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Fees and charges (Ministry of Agriculture),LIBERIA REVENUE AUTHORITY (LRA),8875.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Fees and charges (Ministry of Labor),LIBERIA REVENUE AUTHORITY (LRA),268300.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Fees paid to EPA,ENVIRONMENTAL PROTECTION AUTHORITY (EPA),33557.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Forestry,GST on imported goods,LIBERIA REVENUE AUTHORITY (LRA),285817.47,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Import duties,LIBERIA REVENUE AUTHORITY (LRA),394287.52,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,LBR - Domestic Incorporation filing fee,LIBERIA REVENUE AUTHORITY (LRA),540.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Log and wood product export fee,LIBERIA REVENUE AUTHORITY (LRA),2324846.61,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,MFA - Amendment of Articles of Incorporation,LIBERIA REVENUE AUTHORITY (LRA),160.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,MOJ - Private contract security accreditation,LIBERIA REVENUE AUTHORITY (LRA),2000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,MOTORBIKE LICENSE PLATES,LIBERIA REVENUE AUTHORITY (LRA),50.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,NFS -Fire safety inspection fee,LIBERIA REVENUE AUTHORITY (LRA),75.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Forestry,Other exports,LIBERIA REVENUE AUTHORITY (LRA),7844.12,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Other land use 1 acre or above (within city. town. municipal or commonwealth district),LIBERIA REVENUE AUTHORITY (LRA),60.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Other legal fines and penalties (from other government units),LIBERIA REVENUE AUTHORITY (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Forestry,Other vehicule fees,LIBERIA REVENUE AUTHORITY (LRA),34045.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Forestry,Presumptive (small tax) (4%)(200c),LIBERIA REVENUE AUTHORITY (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Forestry,RURAL Presumptive tax (200c) for small taxpayers (4%),LIBERIA REVENUE AUTHORITY (LRA),669.2,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Forestry,Stumpage fees,LIBERIA REVENUE AUTHORITY (LRA),2082915.14,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Forestry,Timber Export license fee (FDA regulation 107-7 section 42c) (Forestry - FMCs),LIBERIA REVENUE AUTHORITY (LRA),46269.03,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Admin. Penalties,LIBERIA REVENUE AUTHORITY (LRA),226148.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Admin.Interest,LIBERIA REVENUE AUTHORITY (LRA),89924.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Mining,ANNUAL VEHICLE REGISTRATION,LIBERIA REVENUE AUTHORITY (LRA),206294.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,BIN - Other fees,LIBERIA REVENUE AUTHORITY (LRA),142040.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,BIN - Resident permit,LIBERIA REVENUE AUTHORITY (LRA),407350.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Business or commercial use,LIBERIA REVENUE AUTHORITY (LRA),2392.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Business registration fees,LIBERIA REVENUE AUTHORITY (LRA),129580.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Company Income Tax,LIBERIA REVENUE AUTHORITY (LRA),365424.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Customs penalties and fines,LIBERIA REVENUE AUTHORITY (LRA),191958.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Customs user fees,LIBERIA REVENUE AUTHORITY (LRA),558648.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Domestic goods tax,LIBERIA REVENUE AUTHORITY (LRA),11363.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,ECOWAS trade levy,LIBERIA REVENUE AUTHORITY (LRA),492833.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Mining,Excise tax,LIBERIA REVENUE AUTHORITY (LRA),5166.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees & charges paid to NPA,NATIONAL PORT AUTHORITY (NPA),932159.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees and charges (Ministry of Labor),LIBERIA REVENUE AUTHORITY (LRA),549900.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees and charges (Ministry of Lands. Mines and Energy),LIBERIA REVENUE AUTHORITY (LRA),37750.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees paid to EPA,ENVIRONMENTAL PROTECTION AUTHORITY (EPA),195141.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,GST on imported goods,LIBERIA REVENUE AUTHORITY (LRA),231475.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Import duties,LIBERIA REVENUE AUTHORITY (LRA),627893.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,LBR - Authorization to do business filing fee,LIBERIA REVENUE AUTHORITY (LRA),2000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,LBR - Domestic Incorporation filing fee,LIBERIA REVENUE AUTHORITY (LRA),3086.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Mining,Minerals License fees,LIBERIA REVENUE AUTHORITY (LRA),713612.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Mining,Other exports,LIBERIA REVENUE AUTHORITY (LRA),2110.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Mining,Other fees/licenses,LIBERIA REVENUE AUTHORITY (LRA),66271.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Other legal fines and penalties (from other government units),LIBERIA REVENUE AUTHORITY (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other taxes payable by natural resource companies (116E),Mining,Other revenue streams,LIBERIA REVENUE AUTHORITY (LRA),4307.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Other social development contributions (mineral mining),LIBERIA REVENUE AUTHORITY (LRA),12000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Mining,Other vehicule fees,LIBERIA REVENUE AUTHORITY (LRA),46212.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Presumptive (small tax) (4%)(200c),LIBERIA REVENUE AUTHORITY (LRA),5066.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Royalties (1415E1),Mining,Royalties,LIBERIA REVENUE AUTHORITY (LRA),11045859.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,RURAL Presumptive tax (200c) for small taxpayers (4%),LIBERIA REVENUE AUTHORITY (LRA),1233.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Scientific research funds (mineral mining),LIBERIA REVENUE AUTHORITY (LRA),100000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Service Tax,LIBERIA REVENUE AUTHORITY (LRA),73374.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Social contributions (mineral mining),LIBERIA REVENUE AUTHORITY (LRA),6300000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Mining,Surface rental,LIBERIA REVENUE AUTHORITY (LRA),1476265.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
