government_entity,eiti_id_government,sector,gfs_classification,revenue_stream_name,revenue_value,currency,country,iso_code3,year,start_date,end_date
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Taxes on exports (1152E),Timber Export Licence Fees,166892,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture; forestry,Administrative fees for government services (1422E),Block Inspection Fees,2100,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Rubber sales tax,993492,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,all sectors,Customs and other import duties (1151E),Research Vessels Tonnage Tax,,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,all sectors,Customs and other import duties (1151E),Supply Vessel Annual Tonnage Tax,,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Fines, penalties, and forfeits (143E)",Admin. Penalties,86113.43,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Fines, penalties, and forfeits (143E)",Admin.Interest,28018,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Motor vehicle taxes (11451E),ANNUAL VEHICLE REGISTRATION,308882,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),BIN - Other fees,81640,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),BIN - Resident permit,94750,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Business registration fees,25265,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Ordinary taxes on income, profits and capital gains (1112E1)",Company Income Tax,1482836.9,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Customs and other import duties (1151E),Customs penalties and fines,19480,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Customs and other import duties (1151E),Customs user fees,600659.75,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Domestic goods tax,12524.62,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Customs and other import duties (1151E),ECOWAS Trade Levy (ETL),216959.13,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Excise taxes (1142E),Excise tax,3374.61,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Farm use in urban areas,172278.15,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Farmland (outside city. town. municipal or commonwealth district),39,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Fees and charges (Ministry of Agriculture),15160,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Fees and charges (Ministry of Labor),217700,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",GST on imported goods,493582,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Customs and other import duties (1151E),Import duties,885045,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),LBR - Domestic Incorporation filing fee,790,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MFA - Amendment of Articles of Incorporation,20,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Licence fees (114521E),Minerals License fees,5000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOH - Other fees and charges (Ministry of Health and Social Welfare),30,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOI - Communication - Radio Station,3150,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOJ - Agency Fees,2400,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOJ - Other fees and charges (Ministry of Justice),1600,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOJ - Private contract security accreditation,800,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),MOTORBIKE LICENSE PLATES,4707,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),NFS -Fire safety inspection fee,3030,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),OMA - Other fees and charges (other ministries and agencies),15000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Taxes on exports (1152E),Other exports,44875,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Motor vehicle taxes (11451E),Other vehicule fees,59930,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Ordinary taxes on income, profits and capital gains (1112E1)",Presumptive (small tax) (4%)(200c),108,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Residential use,258.45,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Administrative fees for government services (1422E),Rubber,82.29,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Ordinary taxes on income, profits and capital gains (1112E1)",RURAL PIT for residents (200a),40527.32,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Ordinary taxes on income, profits and capital gains (1112E1)",RURAL Presumptive tax (200c) for small taxpayers (4%),,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Service Tax,62036.26,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Compulsory transfers to government (infrastructure and other) (1415E4),Support to higher education institutes (agriculture),50000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,Other rent payments (1415E5),Surface rental,970726.15,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,agriculture,"Ordinary taxes on income, profits and capital gains (1112E1)",WH (non-Res.) on Interest. Dividends. Royalties. License Fees. and similar payments,29428.3,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Admin. Penalties,24812.43,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Admin.Interest,12013.04,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Motor vehicle taxes (11451E),ANNUAL VEHICLE REGISTRATION,41943.8,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),BIN - Other fees,24730,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),BIN - Resident permit,168350,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Business registration fees,47140,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Chain of custody management fee (GoL SGS contract. 1.4% FoB value) (Forestry - FMCs),1000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Licence fees (114521E),Class C license (mineral mining),,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Cocoa and coffee,2625.01,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Company Income Tax,413338.76,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Customs and other import duties (1151E),Customs penalties and fines,26748.17,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Customs and other import duties (1151E),Customs user fees,598.17,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Customs and other import duties (1151E),ECOWAS Trade Levy (ETL),32948.27,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Excise taxes (1142E),Excise tax,519.69,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Farm use in urban areas,312.5,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Fees and charges (Forestry Development Authority),12700,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Fees and charges (Ministry of Agriculture),8875,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Fees and charges (Ministry of Labor),268300,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",GST on imported goods,285817.47,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Customs and other import duties (1151E),Import duties,394287.52,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),LBR - Domestic Incorporation filing fee,540,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Log and wood product export fee,2324846.61,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),MFA - Amendment of Articles of Incorporation,160,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),MOJ - Private contract security accreditation,2000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),MOTORBIKE LICENSE PLATES,50,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),NFS -Fire safety inspection fee,75,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Taxes on exports (1152E),Other exports,7844.12,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Other land use 1 acre or above (within city. town. municipal or commonwealth district),60,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Administrative fees for government services (1422E),Other legal fines and penalties (from other government units),1000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Motor vehicle taxes (11451E),Other vehicule fees,34045,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,"Ordinary taxes on income, profits and capital gains (1112E1)",Presumptive (small tax) (4%)(200c),1000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,"Ordinary taxes on income, profits and capital gains (1112E1)",RURAL Presumptive tax (200c) for small taxpayers (4%),669.2,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Other rent payments (1415E5),Stumpage fees,2082915.14,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,forestry,Taxes on exports (1152E),Timber Export license fee (FDA regulation 107-7 section 42c) (Forestry - FMCs),46269.03,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"Fines, penalties, and forfeits (143E)",Admin. Penalties,226148,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"Fines, penalties, and forfeits (143E)",Admin.Interest,89924,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Motor vehicle taxes (11451E),ANNUAL VEHICLE REGISTRATION,206294,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),BIN - Other fees,142040,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),BIN - Resident permit,407350,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),Business or commercial use,2392,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),Business registration fees,129580,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Company Income Tax,365424,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Customs and other import duties (1151E),Customs penalties and fines,191958,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Customs and other import duties (1151E),Customs user fees,558648,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Domestic goods tax,11363,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Customs and other import duties (1151E),ECOWAS Trade Levy (ETL),492833,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Excise taxes (1142E),Excise tax,5166,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),Fees and charges (Ministry of Labor),549900,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),Fees and charges (Ministry of Lands. Mines and Energy),37750,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",GST on imported goods,231475,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Customs and other import duties (1151E),Import duties,627893,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),LBR - Authorization to do business filing fee,2000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Administrative fees for government services (1422E),LBR - Domestic Incorporation filing fee,3086,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Licence fees (114521E),Minerals License fees,713612,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Taxes on exports (1152E),Other exports,2110,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Licence fees (114521E),Other fees/licenses,66271,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,"Fines, penalties, and forfeits (143E)",Other legal fines and penalties (from other government units),1000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Other taxes payable by natural resource companies (116E),Other revenue streams,4307,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Compulsory transfers to government (infrastructure and other) (1415E4),Other social development contributions (mineral mining),12000,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
LIBERIA REVENUE AUTHORITY (LRA),9ffb9f57-9009-442a-b489-8c49e7ac5781,mining,Motor vehicle taxes (11451E),Other vehicule fees,46212,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
