index,Company,Revenue value,original_company_name,OpenCorporatesID,company_relation,Project name,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Reporting currency,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,iso_code2,Year,Start Date,End Date,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
2537_part3,SOCIÉTÉ LABRADOR MADAGASCAR SARL,,,,,,,,,,,,,,,,,,,,,Private,4000027932,Mining,Labradorite,,,"685,751,130.81",Madagascar,MDG,2017,1/1/2017,"12/31/2017"
2538_part3,PURA VIDA ENERGY SUCCURSALE MADAGASCAR,,,,,,,,,,,,,,,,,,,,,Private,3002498106,Oil,Hydrocarbons,https://www.asx.com.au/asxpdf/20171031/pdf/43nv68rm3f8mrg.pdf,,"485,478,253.77",Madagascar,MDG,2017,1/1/2017,"12/31/2017"
2539_part3,MASINA INDUSTRY GROUP MADAGASCAR SARL,,,,,,,,,,,,,,,,,,,,,Private,5000345950,Mining,"Gold, Silver, Iron, Copper, Zinc, Lead, Graphite, Sapphire, Phlogopite, Beryllium",,,"541,500,044.00",Madagascar,MDG,2017,1/1/2017,"12/31/2017"
2540_part3,MADAGASCAR CONSOLIDATED MINING SA,,,,,,,,,,,,,,,,,,,,,Private,1000021122,Mining,"Coal, Charcoal, Copper, Nickel, Cobalt, Silver, Gold, Zinc, Platinum",https://www.set.or.th/set/factsheet.do?symbol=PTT&ssoPageId=3&language=en&country=US,,"442,777,804.28",Madagascar,MDG,2017,1/1/2017,"12/31/2017"
2541_part3,DYNATEC MADAGASCAR S.A,,,,,,,,,,,,,,,,,,,,,Private,3000004921,Mining,Limestone,http://www.ambatovy.com/ambatovy-html/docs/index.html%3Flang=fr&p=408.html,,"62,373,641,129.77",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2542_part3,HOLCIM MADAGASCAR SA,,,,,,,,,,,,,,,,,,,,,Private,2000001171,Mining,"Cipolin, Dolomitic, Clay, Pouzolane, Tourmaline, Beryl, Crystal, Rose quartz, Iron oxide, Gypsum, Agate, Carnelian, Charcoal",https://www.lafargeholcim-io.com/madagascar,,"34,399,932,523.37",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2543_part3,QIT MADAGASCAR MINERALS SA,,,,,,,,,,,,,,,,,,,,,Private,4000164665,Mining,"Ilmenite, Zircon, Rutile, Monazite",https://www.riotinto.com/energyandminerals/about-qit-madagascar-minerals-15376-fr.aspx,,"20,572,226,249.23",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2544_part3,AMBATOVY MINERALS SA,,,,,,,,,,,,,,,,,,,,,Private,5009,Mining,"Platine, Nickel, Cobalt, Chrome, Zinc",http://www.ambatovy.com/ambatovy-html/docs/index.html%3Flang=fr&p=408.html,,"90,052,652,823.25",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2545_part3,ETABLISSEMENT GALLOIS,,,,,,,,,,,,,,,,,,,,,Private,4000056935,Mining,Graphite,http://ets.gallois.pagesperso-orange.fr/graphite_fr.htm,,"7,108,742,903.99",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2546_part3,BP EXPLORATION (MADAGASCAR) LIMITED,,,,,,,,,,,,,,,,,,,,,Private,4003028924,Oil,Oil,https://www.londonstockexchange.com/exchange/prices-and-markets/stocks/summary/company-summary/GB0007980591GBGBXSET1.html,,"3,325,025,151.69",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2547_part3,KRAOMITA MALAGASY SA,,,,,,,,,,,,,,,,,,,,,Private,3000013550,Mining,"Chromite, Or, Barityne, Pyrite, Chalcopyrite",http://www.kraoma.mg/,,"1,304,149,753.40",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2548_part3,GRAPH MADA SARL,,,,,,,,,,,,,,,,,,,,,Private,5000245680,Mining,Graphite,"https://www.asx.com.au/asx/statistics/announcements.do
https://www.bassmetals.com.au/operations/",,"1,129,759,158.50",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2549_part3,MADAGASCAR OIL SA,,,,,,,,,,,,,,,,,,,,,Private,2000006347,Oil,Any type of hydrocarbon,https://www.madagascaroil.com/,,"986,915,608.89",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2550_part3,SOCIÉTÉ LABRADOR MADAGASCAR SARL,,,,,,,,,,,,,,,,,,,,,Private,4000027932,Mining,Labradorite,,,"867,261,097.23",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2551_part3,MAINLAND MINING SARLU,,,,,,,,,,,,,,,,,,,,,Private,4000373475,Mining,"Zircon, Ilménite",,,"976,282,752.00",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2552_part3,TANTALUM RARE EARTH (MALAGASY) SARL,,,,,,,,,,,,,,,,,,,,,Private,3000295709,Mining,"Pyrochlore, Tin, Bastnaesite, Colombo-tantalite, Feldspar, Xenotime, Zircon, Zirconium, Cerium, Copper, Lead, Zinc, Niobium, Tantalum, Gallium, Agent yttrium, Lanthanum, Neodymium, Praesodymium, Europiu",,,,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2553_part3,TOLIARA SANDS,,,,,,,,,,,,,,,,,,,,,Private,2000007312,Mining,"Ilmenite, Zircon, Rutile, Leucoxene, Guano, Basalte ,Calcaire","http://toliarasands.com/fr/
http://www.baseresources.com.au/
http://www.baseresources.com.au/investor-centre/asx-releases/",,"882,152,632.72",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2554_part3,RED GRANITI MADAGASCAR SARL,,,,,,,,,,,,,,,,,,,,,Private,3000024655,Mining,"Labradorite, Garnet, Marble, Quartzite",https://www.redgraniti.com/en/r-e-d-in-the-world/production-companies/,,"769,726,542.31",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2555_part3,MASINA INDUSTRY GROUP MADAGASCAR SARL,,,,,,,,,,,,,,,,,,,,,Private,5000345950,Mining,"Gold, Silver, Iron, Copper, Zinc, Lead, Graphite, Sapphire, Phlogopite, Beryllium",,,"525,850,980.00",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2556_part3,MADAGASCAR CONSOLIDATED MINING SA,,,,,,,,,,,,,,,,,,,,,Private,1000021122,Mining,"Coal, Charcoal, Copper, Nickel, Cobalt, Silver, Gold, Vanadium, Zinc, Platinum",https://www.set.or.th/set/factsheet.do?symbol=PTT&ssoPageId=3&language=en&country=US,,"475,989,814.58",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2557_part3,MADAGASCAR MINERAL FIELDS SA,,,,,,,,,,,,,,,,,,,,,Private,6002797599,Mining,,,,"1,350,517,424.00",Madagascar,MDG,2018,1/1/2018,"12/31/2018"
2558_part3,ARCELORMITTAL LIBERIA LTD,,,,,,,,,,,,,,,,,,,,,Private,500036301,Mining,Iron ore,https://www.londonstockexchange.com/exchange/prices-and-markets/stocks/summary/company-summary/LU1598757687NLEUREQS.html?lang=en,https://corporate.arcelormittal.com/~/media/Files/A/ArcelorMittal/investors/annual-reports/2018/Annual%20Report%202018%20-%20ArcelorMittal.pdf,"11,782,718.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2559_part3,FIRESTONE LIBERIA INCORPORATED,,,,,,,,,,,,,,,,,,,,,Private,500017812,Agriculture,Rubber,N/A,Audited financial statements provided but not published,"6,626,758.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2560_part3,INTERNATIONAL CONSULTANT CAPITAL (ICC),,,,,,,,,,,,,,,,,,,,,Private,500077043,Forestry,Logs,N/A,Not provided/not published,"3,561,366.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2561_part3,BEA MOUNTAIN MINING CORPORATION,,,,,,,,,,,,,,,,,,,,,Private,500033821,Mining,Gold/Silver,N/A,Not provided/not published,"9,347,971.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2562_part3,LIBERIAN AGRICULTURAL COMPANY (LAC),,,,,,,,,,,,,,,,,,,,,Private,500012318,Agriculture,Rubber,N/A,Not provided/not published,"1,934,775.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2563_part3,MARYLAND OIL PALM PLANTATION (MOPP),,,,,,,,,,,,,,,,,,,,,Private,500026072,Agriculture,Palm Oil,N/A,Not provided/not published,"662,787.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2564_part3,ALPHA LOGGING & WOOD PROCESSING INC,,,,,,,,,,,,,,,,,,,,,Private,500033652,Forestry,Logs,N/A,Not provided/not published,"1,206,754.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2565_part3,CAVALLA RUBBER CORPORATION,,,,,,,,,,,,,,,,,,,,,Private,500021996,Agriculture,Rubber,N/A,Not provided/not published,"775,482.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2566_part3,ATLANTIC RESOURCES LTD.,,,,,,,,,,,,,,,,,,,,,Private,500004639,Forestry,Logs,N/A,Not provided/not published,"346,466.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2567_part3,GOLDEN VEROLEUM LIBERIA,,,,,,,,,,,,,,,,,,,,,Private,500008555,Agriculture,Rubber,N/A,Audited financial statements provided but not published,"2,805,735.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2568_part3,SIME DARBY PLANTATION LIB,,,,,,,,,,,,,,,,,,,,,Private,500021969,Agriculture,Rubber,N/A,Audited financial statements provided but not published,"1,483,983.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2569_part3,FOREST VENTURE INC (FVI),,,,,,,,,,,,,,,,,,,,,Private,500012327,Forestry,Logs,N/A,Not provided/not published,"387,150.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2570_part3,LIBINC OIL PALM INC,,,,,,,,,,,,,,,,,,,,,Private,500009242,Agriculture,Palm Oil,N/A,Not provided/not published,"663,470.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2571_part3,MANDRA FORESTRY LIBERIA,,,,,,,,,,,,,,,,,,,,,Private,500001295,Forestry,Logs,N/A,Audited financial statements provided but not published,"2,390,493.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2572_part3,SING AFRICA PLANTATIONS LIBERIA INC,,,,,,,,,,,,,,,,,,,,,Private,500332972,Forestry,Logs,N/A,Not provided/not published,"1,044,781.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2573_part3,EJ & J INVESTMENT CORPORATION,,,,,,,,,,,,,,,,,,,,,Private,500121771,Forestry,Logs,N/A,Not provided/not published,"200,470.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2574_part3,MNG GOLD LIBERIA INC,,,,,,,,,,,,,,,,,,,,,Private,500170254,Mining,Gold,N/A,Audited financial statements provided but not published,"7,419,122.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2575_part3,CHEVRON LIBERIA C LIMITED,,,,,,,,,,,,,,,,,,,,,Private,500033518,Oil,Petroleum,https://www.londonstockexchange.com/exchange/prices-and-markets/stocks/summary/company-summary/US1667641005GBUSDGES1.html?lang=en,https://www.chevron.com/-/media/shared-media/documents/annual-report-supplement-2018.pdf,"676,224.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2576_part3,SIMBA ENERGY,,,,,,,,,,,,,,,,,,,,,Private,N/C,Oil,Petroleum,N/A,N/A (The company is not yet operational),"284,222.00",Liberia,LBR,2018,7/1/2017,"6/30/2018"
2577_part3,EXXON MOBIL EXPLORATION & PRODUCTION LIBERIA LTD.,,,,,,,,,,,,,,,,,,,,,Private,500075875,Oil & Gas,"Oil, Gas, Condensates",Not applicable,Not available,50,Liberia,LBR,2019,7/1/2018,"6/30/2019"
2578_part3,CHEVRON LIBERIA C LIMITED,,,,,,,,,,,,,,,,,,,,,Private,500094328,Oil & Gas,"Oil, Gas, Condensates",Not applicable,Not available,"12,356.70",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2579_part3,FIRESTONE LIBERIA INCORPORATED,,,,,,,,,,,,,,,,,,,,,Private,500017812,Other,Rubber,Not applicable,Not available,"2,087,670.90",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2580_part3,GOLDEN VEROLEUM LIBERIA,,,,,,,,,,,,,,,,,,,,,Private,500008555,Other,Oil Palm,Not applicable,Not available,"1,099,712.54",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2581_part3,LIBERIAN AGRICULTURAL COMPANY (LAC),,,,,,,,,,,,,,,,,,,,,Private,500012318,Other,Rubber,https://www.bourse.lu/home,Not available,"762,409.72",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2582_part3,SIME DARBY PLANTATION LIB,,,,,,,,,,,,,,,,,,,,,Private,500021969,Other,Rubber,Not applicable,Not available,"467,829.63",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2583_part3,LIBINC OIL PALM INC,,,,,,,,,,,,,,,,,,,,,Private,500009242,Other,Oil Palm,Not applicable,Not available,"603,666.53",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2584_part3,CAVALLA RUBBER CORPORATION,,,,,,,,,,,,,,,,,,,,,Private,500021996,Other,Rubber,Not applicable,Not available,"198,844.39",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2585_part3,MARYLAND OIL PALM PLANTATION (MOPP),,,,,,,,,,,,,,,,,,,,,Private,500026072,Other,Oil Palm,Not applicable,Not available,"273,117.94",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2586_part3,ARCELORMITTAL,,,,,,,,,,,,,,,,,,,,,Private,500036301,Mining,Iron Ore,Not applicable,Not available,"10,574,736.41",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2587_part3,BEA MOUNTAIN MINING CORPORATION,,,,,,,,,,,,,,,,,,,,,Private,500033821,Mining,Gold,Not applicable,Not available,"4,167,754.31",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2588_part3,CHINA UNION LIB. INVESTMENT COMP. LTD,,,,,,,,,,,,,,,,,,,,,Private,500000376,Mining,Iron Ore,Not applicable,Not available,"4,813,920.00",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2589_part3,MNG GOLD LIBERIA INC,,,,,,,,,,,,,,,,,,,,,Private,500170254,Mining,Gold,Not applicable,Not available,"1,797,200.41",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2590_part3,ZWEDRU MINING INC.,,,,,,,,,,,,,,,,,,,,,Private,500222387,Mining,Not available,Not applicable,Not available,"142,800.65",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2591_part3,INTERNATIONAL CONSULTANT CAPITAL (ICC),,,,,,,,,,,,,,,,,,,,,Private,500077043,Other,Logs,Not applicable,Not available,"1,718,740.19",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2592_part3,MANDRA FORESTRY LIBERIA,,,,,,,,,,,,,,,,,,,,,Private,500001295,Other,Logs,Not applicable,Not available,"1,492,147.57",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2593_part3,ALPHA LOGGING & WOOD PROCESSING INC,,,,,,,,,,,,,,,,,,,,,Private,500000955,Other,Logs,Not applicable,Not available,"1,071,778.22",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2594_part3,SING AFRICA PLANTATIONS LIBERIA INC,,,,,,,,,,,,,,,,,,,,,Private,500332972,Other,Logs,Not applicable,Not available,"518,536.62",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2595_part3,BOOMING GREEN LIBERIA INC.,,,,,,,,,,,,,,,,,,,,,Private,500674772,Other,Logs,Not applicable,Not available,"569,822.18",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2596_part3,FOREST VENTURE INC (FVI),,,,,,,,,,,,,,,,,,,,,Private,500012327,Other,Logs,Not applicable,Not available,"450,715.50",Liberia,LBR,2019,7/1/2018,"6/30/2019"
2597_part3,NATIONAL OIL COMPANY OF LIBERIA (NOCAL),,,,,,,,,,,,,,,,,,,,,State-owned enterprises & public corporations,,Oil & Gas,"Oil, Gas, Condensates",Not applicable,https://gac.gov.lr/,,Liberia,LBR,2019,7/1/2018,"6/30/2019"
2598_part3,AL WAHA PETROLEUM CO LTD,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,126,326,657.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2599_part3,APIOIL LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"368,472,733.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2600_part3,BHARAT OMAN REFINERIES LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"313,633,266.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2601_part3,BHARAT PETROLEUM CORPORATION LTD.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"168,025,118.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2602_part3,BP & PETROCHINA INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"2,447,897,983.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2603_part3,BP OIL,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"567,966,174.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2604_part3,CANAL COMPANIES,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"283,715,385.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2605_part3,CEPSA TRADING SAU,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"464,661,365.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2606_part3,CHENNAI PETROLEUM CORPORATION LTD,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"725,469,159.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2607_part3,CHEVRON PRODUCTS CO. A DIVISION OF CHEVRON USA INC.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,440,777,569.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2608_part3,CHINA INTERNATIONAL UNITED PETROLEUM AND CHEMICALS CO LTD (UNIPEC),,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"6,755,379,057.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2609_part3,CHINA NATIONAL UNITED OIL CORPORATION (CHINA OIL),,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,403,238,844.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2610_part3,CHINA OFFSHORE OIL (SINGAPORE) INTERNATIONAL PTE LTD,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"512,113,241.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2611_part3,CHINA NATIONAL OFFSHORE CORPORATION (CNOOC) IRAQ LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"744,258,218.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2612_part3,DRAGON OIL LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"26,775,899.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2613_part3,ENI IRAQ B.V.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"890,554,266.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2614_part3,BASRA OIL COMPANY (BOC) IRAQ B.V.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"600,654,658.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2615_part3,ENI TRADING,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"541,295,038.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2616_part3,ENOC SUPPLY AND TRADING,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"141,346,822.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2617_part3,ESSAR OIL,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"578,032,805.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2618_part3,EXXONMOBIL IRAQ LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"341,192,470.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2619_part3,EXXONMOBIL SALES AND SUPPLY LLC. U.S.A,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"953,038,899.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2620_part3,GASPROM NEFT BADRA B.V.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"292,735,839.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2621_part3,GS CALTEX,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"163,393,623.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2622_part3,GS CALTEX SINGAPORE PTE. LTD.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"2,373,827,810.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2623_part3,GUNVOR SA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"198,279,607.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2624_part3,HELLENIC PETROLEUM SA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"209,145,352.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2625_part3,HINDUSTAN PETROLEUM CORPORATION LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,411,603,318.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2626_part3,HPCL - MITTAL ENERGY LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"752,070,451.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2627_part3,INDIAN OIL CORPORATION LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"5,610,819,037.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2628_part3,IPLOM INTERNATIONAL SA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"239,805,232.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2629_part3,LIMA (IRAQ PETROLEUM TRADING DMCC),,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"987,950,521.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2630_part3,JAPEX,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"210,614,078.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2631_part3,JX NIPPON OIL & ENERGY CORPORATION,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"836,485,665.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2632_part3,KAZMUNAYGAS TRADING AG (KMGT),,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"107,427,208.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2633_part3,KOCH SUPPLY,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"424,210,350.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2634_part3,KOGAS BADRA B.V.,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"204,543,050.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2635_part3,KOGAS ZUBAIR,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"449,654,450.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2636_part3,KUWAIT ENERGY CO,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"56,707,361.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2637_part3,LITASCO (LUKOIL INTERNATIONAL TRADING AND SUPPLY COMPANY),,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"495,986,084.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2638_part3,LUKOIL,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"616,397,366.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2639_part3,MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"103,537,650.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2640_part3,MOTOR OIL (HELLAS) CORINTH REFINERIES SA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,099,207,789.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2641_part3,NORTH PETROLEUM,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"1,155,577,408.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2642_part3,OCCIDENTAL,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"36,720,793.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2643_part3,OMAN TRADING,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"99,408,253.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2644_part3,PBF HOLDING COMPANY LLC,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"549,484,931.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2645_part3,PETRO-DIAMOND COMPANY LIMITED,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"205,278,582.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2646_part3,PETROBRAS,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"223,682,664.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2647_part3,PETROCHINA HALFAYA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"501,578,106.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2648_part3,PETROCHINA WEST QURNA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"314,684,987.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2649_part3,PETROGAL SA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"218,321,191.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2650_part3,PETRONAS,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"383,748,726.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2651_part3,PETRONAS BADRA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"166,159,683.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2652_part3,PETRONAS GARRAF,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"308,845,174.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
2653_part3,PETRONAS HALFAYA,,,,,,,,,,,,,,,,,,,,,,Not applicable,Oil & Gas,Oil,,,"253,775,240.00",Iraq,IRQ,2017,1/1/2017,"12/31/2017"
