num,GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
1563,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Company Income Tax,LIBERIA REVENUE AUTHORITY (LRA),12357,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
1564,Administrative fees for government services (1422E),Oil & Gas,LBR - Dissolution fee,LIBERIA REVENUE AUTHORITY (LRA),50,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
1565,Profits of natural resource export monopolies (1153E1),Oil & Gas,Crude oil export revenue,MINISTRY OF FINANCE,59462609245,USD,Iraq,IRQ,2017,1/1/2017,12/31/2017
1566,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate Income tax,MINISTRY OF FINANCE,471464880,USD,Iraq,IRQ,2017,1/1/2017,12/31/2017
1567,From state-owned enterprises (1412E1),Oil & Gas,State treasury share of SOE profits,MINISTRY OF FINANCE,282361644,USD,Iraq,IRQ,2017,1/1/2017,12/31/2017
1568,From government participation (equity) (1412E2),Oil & Gas,State partner share of field remuneration fees,MINISTRY OF OIL,244925278.38,USD,Iraq,IRQ,2017,1/1/2017,12/31/2017
1569,Profits of natural resource export monopolies (1153E1),Oil,Crude Oil Export Sales (Federal),MINISTRY OF FINANCE,73408922662,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1570,Sales of goods and services by government units (1421E),Oil,Value of Lifted Oil,MINISTRY OF FINANCE,10400154448,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1571,Sales of goods and services by government units (1421E),Oil,Crude Oil Export Sales (KRG),KURDISTAN REGIONAL GOVERNMENT (KRG),7720297020,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1572,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Taxes on IOCs,MINISTRY OF FINANCE,639347548,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1573,From government participation (equity) (1412E2),Oil & Gas,Treasury Shares,MINISTRY OF FINANCE,374886049,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1574,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Internal Service Payments,NORTH OIL COMPANY,266180203,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1575,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Internal Service Payments,MISSAN OIL COMPANY,196912014,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1576,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Internal Service Payments,MIDLAND OIL COMPANY,72165821,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1577,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Internal Service Payments,THI QAR OIL COMPANY,70896785,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1578,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Internal Service Payments,BASRA OIL COMPANY,378764805,USD,Iraq,IRQ,2018,1/1/2018,12/31/2018
1579,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Capital Gains Tax,GUYANA REVENUE AUTHORITY (GRA),67645293,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1580,Taxes on property (113E),Not applicable,Company Property Tax,GUYANA REVENUE AUTHORITY (GRA),421547440,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1581,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Corporation Tax,GUYANA REVENUE AUTHORITY (GRA),1389569291,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1582,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Individual Income Tax,GUYANA REVENUE AUTHORITY (GRA),129244281,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1583,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Not applicable,Value Added Tax,GUYANA REVENUE AUTHORITY (GRA),363777694,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1584,Customs and other import duties (1151E),Not applicable,Customs duty,GUYANA REVENUE AUTHORITY (GRA),610981251,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1585,"Extraordinary taxes on income, profits and capital gains (1112E2)",Not applicable,Individual Property Tax,GUYANA REVENUE AUTHORITY (GRA),73122304,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1586,Customs and other import duties (1151E),Not applicable,Excise Tax,GUYANA REVENUE AUTHORITY (GRA),442645633,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1587,Customs and other import duties (1151E),Not applicable,Stamp Duty (collected by customs),GUYANA REVENUE AUTHORITY (GRA),1433391,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1588,Other taxes payable by natural resource companies (116E),Not applicable,"Other material payment flows > GYD 1,000,000 (GRA)",GUYANA REVENUE AUTHORITY (GRA),15623833,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1589,Royalties (1415E1),Mining,Royalties,GUYANA GEOLOGY AND MINES COMMISSION (GGMC),38430990,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1590,Licence fees (114521E),Mining,Annual Licence Rental Charge,GUYANA GEOLOGY AND MINES COMMISSION (GGMC),1066377464,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1591,Licence fees (114521E),Mining,Licence fees,GUYANA GEOLOGY AND MINES COMMISSION (GGMC),256825420,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1592,Royalties (1415E1),Mining,Application fees (Licence),GUYANA GEOLOGY AND MINES COMMISSION (GGMC),1992880,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1593,Licence fees (114521E),Mining,Annual Training Fees,GUYANA GEOLOGY AND MINES COMMISSION (GGMC),144031186,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1594,Royalties (1415E1),Mining,Annual assignment Fees,GUYANA GEOLOGY AND MINES COMMISSION (GGMC),67748783,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1595,Other taxes payable by natural resource companies (116E),Mining,"Other material payment flows > GYD 1,000,000 (GGMC)",GUYANA GEOLOGY AND MINES COMMISSION (GGMC),280556526,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1596,Royalties (1415E1),Mining,Royalties-,GUYANA GOLD BOARD (GGB),4441580638,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1597,Administrative fees for government services (1422E),Mining,Admin fees,GUYANA GOLD BOARD (GGB),96130564,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1598,Other taxes payable by natural resource companies (116E),Mining,"Other material payment flows > GYD 1,000,000 (GGB)",GUYANA GOLD BOARD (GGB),5223660,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1599,Royalties (1415E1),Mining,Royalties (MoF),MINISTRY OF FINANCE (MOF),4277842911,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1600,Emission and pollution taxes (114522E),Not applicable,Environmental Permit fees,ENVIRONMENTAL PROTECTION AGENCY (EPA),56917141,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1601,Emission and pollution taxes (114522E),Not applicable,Construction Permit Fees,ENVIRONMENTAL PROTECTION AGENCY (EPA),10431076,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1602,Emission and pollution taxes (114522E),Not applicable,Licence Fees,ENVIRONMENTAL PROTECTION AGENCY (EPA),645231,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1603,Other taxes payable by natural resource companies (116E),Not applicable,"Other material payment flows > GYD 1,000,000- (EPA)",ENVIRONMENTAL PROTECTION AGENCY (EPA),1439498,GYD,Guyana,GUY,2018,1/1/2018,12/31/2018
1604,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Withholding Tax (WHT) on dividends,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1605,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Withholding Tax (WHT) on branch profits remitted or deemed remitted to Head Office,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1606,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporation Tax (CT),MINISTRY OF FINANCE - INLAND REVENUE DIVISION,317507079,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1607,"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Profits Tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,196649264,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1608,"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Unemployment Levy (UL),MINISTRY OF FINANCE - INLAND REVENUE DIVISION,19850118,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1609,"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Production Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,155224683,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1610,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Insurance Premium Tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,3183560,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1611,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Business Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,31249518,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1612,Excise taxes (1142E),Oil & Gas,Supplemental Petroleum tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,502909675,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1613,Licence fees (114521E),Oil & Gas,Annual License acreage payments,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,84971794,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1614,Other taxes payable by natural resource companies (116E),Oil & Gas,Green Fund Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,117054858,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1615,From state-owned enterprises (1412E1),Oil & Gas,Dividends paid by State-owned companies,MINISTRY OF FINANCE INVESTMENT DECISION,1353194716,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1616,Royalties (1415E1),Oil & Gas,Royalty,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,883556774,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1617,Bonuses (1415E2),Oil & Gas,PSC signature bonuses,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1618,Bonuses (1415E2),Oil & Gas,Transfer fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1619,Delivered/paid directly to government (1415E31),Oil & Gas,Production Sharing Contract (PSC) share of profits,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,1106912601,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1620,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,PSC Bidding fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1621,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Training Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,37402123,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1622,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,R&D Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,37229920,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1623,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Abandonment Provision – Payments into Environmental Escrow Account,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,144089372,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1624,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,PSC’s Holding Fee,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,27082473,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1625,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Production Bonus,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1626,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Technical assistance,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,20257100,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1627,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Scholarships,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,13341660,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1628,Other rent payments (1415E5),Oil & Gas,Minimum Rent E&P,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,5804884,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1629,Other rent payments (1415E5),Oil & Gas,Other payments under PSCs,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,649813753,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1630,Administrative fees for government services (1422E),Oil & Gas,Petroleum Impost,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,93434641,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1631,Administrative fees for government services (1422E),Oil & Gas,Administration Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,71139547,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1632,"Fines, penalties, and forfeits (143E)",Oil & Gas,Interest,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,63878,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1633,"Fines, penalties, and forfeits (143E)",Oil & Gas,Penalties,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1634,Administrative fees for government services (1422E),Mining,Application for Renewal of Licence,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,2000,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1635,Administrative fees for government services (1422E),Mining,Annual Mining Licence Fee,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,6223,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
1636,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Abandonment Provision – Payments into Environmental Escrow Account,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1637,Administrative fees for government services (1422E),Oil & Gas,Administration Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,61507030,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1638,Other rent payments (1415E5),Oil & Gas,Annual license acreage payments,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,90869512,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1639,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Business Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,11357814,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1640,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Business Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,976887,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1641,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporation Tax (CT),MINISTRY OF FINANCE - INLAND REVENUE DIVISION,731854496,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1642,From state-owned enterprises (1412E1),Oil & Gas,Dividends paid by State-owned companies,MINISTRY OF FINANCE INVESTMENT DECISION,664619327,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1643,Other taxes payable by natural resource companies (116E),Oil & Gas,Green Fund Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,122169154,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1644,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Green Fund Levy,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,488439,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1645,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Insurance Premium Tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,23220580,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1646,"Fines, penalties, and forfeits (143E)",Oil & Gas,Interest,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,32995,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1647,Other rent payments (1415E5),Oil & Gas,Minimum Rent E&P,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,6057258,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1648,Delivered/paid directly to government (1415E31),Oil & Gas,Other payments under PSCs,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,756305762,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1649,"Fines, penalties, and forfeits (143E)",Oil & Gas,Penalties,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,3000,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1650,Administrative fees for government services (1422E),Oil & Gas,Petroleum Impost,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,75504575,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1651,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Petroleum Production Levy,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,187606760,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1652,"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Profits Tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,403824699,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1653,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Production Bonus,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1654,Delivered/paid directly to government (1415E31),Oil & Gas,Production Sharing Contract (PSC) share of profits,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,1273271006,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1655,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,PSC Bidding fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1656,Bonuses (1415E2),Oil & Gas,PSC signature bonuses,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1657,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,PSC’s Holding Fee,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,13829804,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1658,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,R&D Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,40113174,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1659,Royalties (1415E1),Oil & Gas,Royalty,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,1936137129,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1660,Royalties (1415E1),Mining,Royalty,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,2151784,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1661,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Scholarships,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,10491396,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1662,Excise taxes (1142E),Oil & Gas,Supplemental Petroleum tax,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,883756211,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1663,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Technical assistance,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,834263,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1664,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Training Fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,38184968,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1665,Bonuses (1415E2),Oil & Gas,Transfer fees,MINISTRY ON ENERGY AND ENERGY INDUSTRIES,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1666,"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Unemployment Levy (UL),MINISTRY OF FINANCE - INLAND REVENUE DIVISION,42114479,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
1667,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Withholding Tax (WHT) on branch profits remitted or deemed remitted to Head Office,MINISTRY OF FINANCE - INLAND REVENUE DIVISION,432945,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
